filename,width,height,class,xmin,ymin,xmax,ymax
pos_image_000005_397.jpg,640,360,oncoming_car,424,73,513,121
pos_image_000005_150.jpg,640,360,oncoming_car,298,7,473,126
pos_image_000003_044.jpg,640,360,oncoming_car,314,75,375,125
image_000048_013.jpg,640,360,not_coming,441,84,575,170
image_000018_013.jpg,640,360,not_coming,404,70,533,160
pos_image_000005_401.jpg,640,360,not_coming,205,80,297,140
pos_image_000005_401.jpg,640,360,oncoming_car,339,84,378,109
pos_image_000005_401.jpg,640,360,oncoming_car,404,83,472,119
Dec10_288.jpg,640,360,not_coming,121,74,269,161
pos_image_000005_025.jpg,640,360,oncoming_car,419,86,475,121
pos_image_000005_025.jpg,640,360,oncoming_car,337,81,383,111
pos_image_000004_055.jpg,640,360,oncoming_car,329,80,393,118
pos_image_000005_522.jpg,640,360,oncoming_car,509,73,640,167
Larkspur7_027.jpg,640,360,oncoming_car,347,84,481,164
pos_image_000004_217.jpg,640,360,oncoming_car,318,74,351,103
pos_image_000005_176.jpg,640,360,oncoming_car,319,79,359,106
Larkspur_008.jpg,640,360,oncoming_car,342,87,467,176
Larkspur7_010.jpg,640,360,oncoming_car,337,92,441,162
Dec10_307.jpg,640,360,not_coming,16,67,97,142
image_000000_003.jpg,640,360,not_coming,382,82,428,118
image_000000_003.jpg,640,360,not_coming,232,72,308,131
pos_image_000003_031.jpg,640,360,oncoming_car,310,75,372,112
pos_image_000004_097.jpg,640,360,oncoming_car,352,67,431,124
pos_image_000005_237.jpg,640,360,oncoming_car,338,88,393,126
pos_image_000005_237.jpg,640,360,oncoming_car,388,80,438,120
Dec10_105.jpg,640,360,not_coming,444,71,637,212
pos_image_000005_225.jpg,640,360,oncoming_car,311,33,362,104
pos_image_000005_225.jpg,640,360,oncoming_car,358,55,515,159
image_000050_012.jpg,640,360,not_coming,325,95,362,128
image_000001_012.jpg,640,360,oncoming_car,250,72,316,111
Dec10_134.jpg,640,360,not_coming,20,38,289,230
pos_image_000005_504.jpg,640,360,oncoming_car,442,74,578,147
Larkspur6_011.jpg,640,360,not_coming,150,88,279,182
Larkspur6_011.jpg,640,360,oncoming_car,327,100,362,126
pos_image_000004_237.jpg,640,360,oncoming_car,296,81,335,104
pos_image_000005_164.jpg,640,360,oncoming_car,350,81,376,102
pos_image_000004_144.jpg,640,360,oncoming_car,323,73,364,104
pos_image_000005_175.jpg,640,360,oncoming_car,327,79,354,106
image_000024_005.jpg,640,360,not_coming,350,91,396,119
Dec10_284.jpg,640,360,not_coming,8,14,207,241
Dec10_284.jpg,640,360,not_coming,429,97,511,131
image_000001_011.jpg,640,360,oncoming_car,308,82,355,112
pos_image_000005_123.jpg,640,360,oncoming_car,309,69,356,104
pos_image_000005_134.jpg,640,360,oncoming_car,309,60,373,112
Dec10_088.jpg,640,360,not_coming,275,91,316,127
pos_image_000005_539.jpg,640,360,oncoming_car,461,76,581,136
pos_image_000003_004.jpg,640,360,oncoming_car,355,88,374,104
pos_image_000004_213.jpg,640,360,oncoming_car,311,81,347,105
pos_image_000005_540.jpg,640,360,oncoming_car,454,78,570,139
Larkspur7_014.jpg,640,360,oncoming_car,353,91,462,165
pos_image_000005_291.jpg,640,360,not_coming,159,94,218,124
pos_image_000005_291.jpg,640,360,oncoming_car,323,64,356,101
pos_image_000005_291.jpg,640,360,oncoming_car,416,74,495,121
pos_image_000004_233.jpg,640,360,oncoming_car,294,78,332,104
image_000013_013.jpg,640,360,not_coming,375,86,398,105
pos_image_000004_036.jpg,640,360,not_coming,392,75,438,108
pos_image_000004_036.jpg,640,360,oncoming_car,334,79,382,107
image_000052_010.jpg,640,360,not_coming,480,86,509,111
image_000052_010.jpg,640,360,not_coming,412,86,476,129
pos_image_000004_082.jpg,640,360,oncoming_car,376,59,486,141
pos_image_000005_277.jpg,640,360,oncoming_car,307,66,342,100
pos_image_000005_277.jpg,640,360,oncoming_car,364,74,419,103
Dec10_082.jpg,640,360,not_coming,218,92,292,146
pos_image_000005_095.jpg,640,360,oncoming_car,506,55,640,169
pos_image_000005_232.jpg,640,360,oncoming_car,327,54,355,107
pos_image_000005_232.jpg,640,360,oncoming_car,355,77,429,124
pos_image_000005_232.jpg,640,360,oncoming_car,421,74,479,114
pos_image_000005_316.jpg,640,360,not_coming,174,51,297,142
pos_image_000005_316.jpg,640,360,oncoming_car,337,58,384,103
pos_image_000005_316.jpg,640,360,oncoming_car,407,81,470,118
pos_image_000003_009.jpg,640,360,oncoming_car,343,89,369,106
image_000051_001.jpg,640,360,not_coming,286,92,338,118
image_000051_001.jpg,640,360,not_coming,346,93,417,136
pos_image_000003_056.jpg,640,360,oncoming_car,359,77,452,135
Dec10_094.jpg,640,360,not_coming,460,84,503,123
Larkspur7_030.jpg,640,360,oncoming_car,350,89,478,175
pos_image_000005_227.jpg,640,360,oncoming_car,317,37,363,109
pos_image_000005_227.jpg,640,360,oncoming_car,361,68,475,139
pos_image_000004_077.jpg,640,360,oncoming_car,347,71,435,123
Larkspur3_008.jpg,640,360,oncoming_car,316,99,346,126
pos_image_000005_007.jpg,640,360,oncoming_car,224,83,289,114
Larkspur7_003.jpg,640,360,not_coming,396,88,494,147
Larkspur7_003.jpg,640,360,oncoming_car,286,94,380,147
Dec10_203.jpg,640,360,not_coming,360,99,399,128
Dec10_203.jpg,640,360,not_coming,573,105,640,167
pos_image_000001_020.jpg,640,360,oncoming_car,255,66,343,118
pos_image_000001_027.jpg,640,360,oncoming_car,319,59,451,135
Dec10_317.jpg,640,360,not_coming,395,85,502,158
pos_image_000005_066.jpg,640,360,oncoming_car,398,55,625,193
Dec10_324.jpg,640,360,not_coming,351,86,399,126
pos_image_000005_389.jpg,640,360,not_coming,256,85,312,121
pos_image_000005_389.jpg,640,360,oncoming_car,339,83,384,110
pos_image_000005_389.jpg,640,360,oncoming_car,461,79,609,156
pos_image_000005_200.jpg,640,360,oncoming_car,331,82,359,108
Larkspur3_011.jpg,640,360,oncoming_car,311,98,338,126
pos_image_000005_027.jpg,640,360,oncoming_car,414,92,470,130
pos_image_000005_027.jpg,640,360,oncoming_car,331,82,377,115
Larkspur_012.jpg,640,360,oncoming_car,342,88,463,171
pos_image_000005_031.jpg,640,360,oncoming_car,324,74,367,109
pos_image_000005_031.jpg,640,360,oncoming_car,401,75,473,138
pos_image_000005_002.jpg,640,360,oncoming_car,150,86,226,123
pos_image_000005_231.jpg,640,360,oncoming_car,431,71,486,116
pos_image_000005_231.jpg,640,360,oncoming_car,323,54,359,105
pos_image_000005_231.jpg,640,360,oncoming_car,355,69,430,126
pos_image_000005_378.jpg,640,360,not_coming,22,68,280,233
pos_image_000005_378.jpg,640,360,oncoming_car,346,85,392,108
pos_image_000005_378.jpg,640,360,oncoming_car,519,71,640,170
Dec10_004.jpg,640,360,not_coming,369,85,433,134
Larkspur3_012.jpg,640,360,oncoming_car,296,96,323,124
Dec10_145.jpg,640,360,not_coming,384,86,512,156
pos_image_000004_064.jpg,640,360,oncoming_car,348,66,414,117
image_000047_002.jpg,640,360,oncoming_car,276,91,306,113
pos_image_000004_091.jpg,640,360,oncoming_car,327,81,391,119
pos_image_000004_091.jpg,640,360,oncoming_car,440,55,640,223
pos_image_000004_141.jpg,640,360,oncoming_car,320,75,362,111
pos_image_000005_178.jpg,640,360,oncoming_car,324,79,358,105
Dec10_278.jpg,640,360,not_coming,524,92,619,155
Dec10_278.jpg,640,360,not_coming,248,85,297,123
Dec10_278.jpg,640,360,not_coming,313,89,340,115
Dec10_201.jpg,640,360,not_coming,271,87,322,128
Dec10_201.jpg,640,360,not_coming,367,91,419,132
pos_image_000005_271.jpg,640,360,oncoming_car,389,52,601,200
pos_image_000003_049.jpg,640,360,oncoming_car,324,77,387,118
pos_image_000005_339.jpg,640,360,not_coming,152,78,278,168
pos_image_000005_339.jpg,640,360,oncoming_car,311,28,426,124
pos_image_000005_339.jpg,640,360,oncoming_car,540,61,640,161
pos_image_000005_268.jpg,640,360,oncoming_car,367,62,503,151
image_000015_013.jpg,640,360,oncoming_car,383,72,620,200
Dec10_118.jpg,640,360,not_coming,342,92,384,124
image_000031_007.jpg,640,360,oncoming_car,327,93,389,137
pos_image_000004_049.jpg,640,360,not_coming,452,91,570,155
pos_image_000004_049.jpg,640,360,oncoming_car,326,81,377,115
Dec10_275.jpg,640,360,not_coming,234,81,302,132
Dec10_275.jpg,640,360,not_coming,323,91,357,124
Larkspur3_004.jpg,640,360,oncoming_car,307,97,335,124
pos_image_000005_477.jpg,640,360,oncoming_car,383,75,459,116
pos_image_000001_016.jpg,640,360,oncoming_car,225,74,302,115
pos_image_000005_445.jpg,640,360,oncoming_car,327,83,354,105
pos_image_000005_445.jpg,640,360,oncoming_car,374,84,406,107
pos_image_000005_445.jpg,640,360,oncoming_car,429,80,516,136
pos_image_000003_042.jpg,640,360,oncoming_car,309,81,386,123
image_000056_001.jpg,640,360,not_coming,385,87,464,124
image_000042_010.jpg,640,360,not_coming,494,100,541,126
Dec10_003.jpg,640,360,not_coming,380,80,446,132
image_000013_003.jpg,640,360,oncoming_car,340,95,367,110
pos_image_000004_185.jpg,640,360,not_coming,431,83,461,108
pos_image_000004_185.jpg,640,360,oncoming_car,367,81,408,114
Dec10_343.jpg,640,360,not_coming,370,89,471,154
pos_image_000003_052.jpg,640,360,oncoming_car,337,68,423,123
pos_image_000004_029.jpg,640,360,oncoming_car,315,83,360,110
image_000038_013.jpg,640,360,not_coming,315,81,390,120
image_000003_009.jpg,640,360,not_coming,253,82,299,108
Dec10_298.jpg,640,360,not_coming,287,87,324,117
pos_image_000005_519.jpg,640,360,oncoming_car,499,63,640,165
Dec10_341.jpg,640,360,not_coming,380,79,537,172
pos_image_000005_567.jpg,640,360,oncoming_car,435,75,543,152
image_000032_005.jpg,640,360,oncoming_car,335,79,416,137
pos_image_000003_001.jpg,640,360,oncoming_car,375,88,395,103
pos_image_000005_507.jpg,640,360,oncoming_car,453,75,614,151
pos_image_000004_084.jpg,640,360,oncoming_car,366,61,513,149
Dec10_149.jpg,640,360,not_coming,359,82,427,127
pos_image_000005_188.jpg,640,360,oncoming_car,315,73,364,111
pos_image_000003_043.jpg,640,360,oncoming_car,309,70,378,114
Dec10_002.jpg,640,360,not_coming,377,81,449,133
Dec10_179.jpg,640,360,not_coming,172,80,295,159
pos_image_000005_495.jpg,640,360,oncoming_car,350,85,377,106
pos_image_000005_495.jpg,640,360,oncoming_car,420,80,520,134
pos_image_000005_090.jpg,640,360,oncoming_car,427,73,556,143
pos_image_000005_308.jpg,640,360,not_coming,241,73,302,123
pos_image_000005_308.jpg,640,360,oncoming_car,329,65,380,107
pos_image_000005_308.jpg,640,360,oncoming_car,398,81,446,121
Dec10_294.jpg,640,360,not_coming,258,83,310,126
Dec10_116.jpg,640,360,not_coming,341,91,387,128
image_000045_001.jpg,640,360,not_coming,433,107,527,157
image_000045_001.jpg,640,360,oncoming_car,281,76,380,145
pos_image_000005_011.jpg,640,360,oncoming_car,240,71,301,108
pos_image_000005_096.jpg,640,360,oncoming_car,537,61,640,161
pos_image_000005_413.jpg,640,360,not_coming,125,69,267,181
pos_image_000005_413.jpg,640,360,not_coming,279,90,308,110
pos_image_000005_413.jpg,640,360,oncoming_car,505,62,640,167
pos_image_000005_413.jpg,640,360,oncoming_car,326,84,353,103
pos_image_000005_413.jpg,640,360,oncoming_car,366,80,404,106
pos_image_000004_020.jpg,640,360,oncoming_car,323,85,359,110
pos_image_000005_174.jpg,640,360,oncoming_car,328,80,361,103
pos_image_000005_323.jpg,640,360,not_coming,111,78,246,151
pos_image_000005_323.jpg,640,360,not_coming,258,71,305,115
pos_image_000005_323.jpg,640,360,oncoming_car,321,53,382,111
pos_image_000005_323.jpg,640,360,oncoming_car,410,81,498,136
pos_image_000005_293.jpg,640,360,not_coming,187,81,234,108
pos_image_000005_293.jpg,640,360,oncoming_car,328,66,366,98
pos_image_000005_293.jpg,640,360,oncoming_car,429,83,524,134
pos_image_000005_279.jpg,640,360,oncoming_car,322,69,355,101
pos_image_000005_279.jpg,640,360,oncoming_car,386,77,434,110
pos_image_000004_092.jpg,640,360,oncoming_car,335,73,403,120
pos_image_000004_092.jpg,640,360,oncoming_car,477,50,640,239
pos_image_000005_566.jpg,640,360,oncoming_car,443,78,581,149
pos_image_000005_342.jpg,640,360,not_coming,242,79,304,131
pos_image_000005_342.jpg,640,360,oncoming_car,325,10,456,117
pos_image_000005_059.jpg,640,360,oncoming_car,357,72,475,138
pos_image_000004_182.jpg,640,360,not_coming,447,66,515,109
pos_image_000004_182.jpg,640,360,oncoming_car,375,75,418,108
pos_image_000004_066.jpg,640,360,not_coming,426,72,511,125
pos_image_000004_066.jpg,640,360,oncoming_car,354,70,422,124
pos_image_000005_343.jpg,640,360,not_coming,249,79,307,130
pos_image_000005_343.jpg,640,360,oncoming_car,332,7,465,128
Dec10_197.jpg,640,360,not_coming,400,62,640,228
Dec10_197.jpg,640,360,not_coming,243,85,302,136
pos_image_000005_516.jpg,640,360,oncoming_car,485,75,640,172
image_000041_006.jpg,640,360,oncoming_car,340,98,375,121
pos_image_000005_425.jpg,640,360,not_coming,274,85,306,110
pos_image_000005_425.jpg,640,360,oncoming_car,319,82,349,107
pos_image_000005_425.jpg,640,360,oncoming_car,462,73,589,149
pos_image_000004_154.jpg,640,360,oncoming_car,344,77,393,109
pos_image_000005_185.jpg,640,360,oncoming_car,339,81,385,107
pos_image_000005_474.jpg,640,360,oncoming_car,379,76,449,121
Dec10_086.jpg,640,360,not_coming,267,92,312,126
pos_image_000005_528.jpg,640,360,oncoming_car,480,70,640,168
image_000052_002.jpg,640,360,oncoming_car,327,100,348,114
pos_image_000004_081.jpg,640,360,oncoming_car,365,68,477,143
Dec10_318.jpg,640,360,not_coming,380,81,476,146
pos_image_000005_488.jpg,640,360,oncoming_car,405,79,493,129
pos_image_000004_193.jpg,640,360,oncoming_car,345,93,383,117
image_000010_012.jpg,640,360,not_coming,397,78,566,185
pos_image_000003_005.jpg,640,360,oncoming_car,348,89,377,105
Larkspur7_002.jpg,640,360,not_coming,427,102,555,181
Larkspur7_002.jpg,640,360,oncoming_car,276,97,369,159
Larkspur6_015.jpg,640,360,not_coming,244,97,308,142
Larkspur6_015.jpg,640,360,not_coming,473,101,558,145
Larkspur6_015.jpg,640,360,oncoming_car,336,96,381,130
pos_image_000005_551.jpg,640,360,oncoming_car,390,81,456,121
pos_image_000004_099.jpg,640,360,oncoming_car,367,67,458,129
pos_image_000005_491.jpg,640,360,oncoming_car,407,78,501,123
pos_image_000005_483.jpg,640,360,oncoming_car,399,74,480,120
pos_image_000005_434.jpg,640,360,oncoming_car,339,81,365,100
pos_image_000005_434.jpg,640,360,oncoming_car,380,85,412,109
pos_image_000005_434.jpg,640,360,oncoming_car,465,81,573,145
Dec10_347.jpg,640,360,not_coming,364,93,419,132
Larkspur3_005.jpg,640,360,oncoming_car,307,101,335,126
Dec10_008.jpg,640,360,not_coming,349,89,395,119
Dec10_140.jpg,640,360,not_coming,231,77,303,135
Dec10_035.jpg,640,360,not_coming,371,67,510,159
image_000006_002.jpg,640,360,oncoming_car,338,65,409,110
Larkspur7_005.jpg,640,360,not_coming,400,97,437,129
Larkspur7_005.jpg,640,360,oncoming_car,320,90,410,151
pos_image_000005_307.jpg,640,360,not_coming,217,73,298,139
pos_image_000005_307.jpg,640,360,oncoming_car,396,83,443,117
pos_image_000005_307.jpg,640,360,oncoming_car,330,67,373,109
pos_image_000005_307.jpg,640,360,oncoming_car,551,77,640,173
Larkspur6_007.jpg,640,360,not_coming,163,94,267,167
Larkspur6_007.jpg,640,360,oncoming_car,326,99,362,129
pos_image_000005_489.jpg,640,360,oncoming_car,406,78,488,124
pos_image_000005_137.jpg,640,360,oncoming_car,337,51,410,106
pos_image_000005_508.jpg,640,360,oncoming_car,458,75,613,162
pos_image_000005_077.jpg,640,360,oncoming_car,363,79,414,114
pos_image_000005_281.jpg,640,360,not_coming,501,74,581,115
pos_image_000005_281.jpg,640,360,oncoming_car,321,69,360,103
pos_image_000005_281.jpg,640,360,oncoming_car,395,76,446,112
pos_image_000005_201.jpg,640,360,oncoming_car,326,81,356,109
pos_image_000004_023.jpg,640,360,oncoming_car,328,75,377,104
pos_image_000005_521.jpg,640,360,oncoming_car,505,68,640,163
pos_image_000005_024.jpg,640,360,oncoming_car,428,81,481,118
pos_image_000005_024.jpg,640,360,oncoming_car,342,81,397,110
Dec10_241.jpg,640,360,not_coming,35,45,155,102
Dec10_314.jpg,640,360,not_coming,424,69,628,184
pos_image_000005_161.jpg,640,360,oncoming_car,345,83,374,103
Dec10_084.jpg,640,360,not_coming,245,92,303,131
image_000009_006.jpg,640,360,not_coming,217,79,290,128
Dec10_193.jpg,640,360,not_coming,171,63,288,163
pos_image_000005_376.jpg,640,360,oncoming_car,347,83,382,105
pos_image_000005_376.jpg,640,360,oncoming_car,514,71,640,159
pos_image_000005_172.jpg,640,360,oncoming_car,336,80,367,102
pos_image_000004_181.jpg,640,360,not_coming,450,55,551,104
pos_image_000004_181.jpg,640,360,oncoming_car,368,75,406,102
pos_image_000005_034.jpg,640,360,oncoming_car,306,82,355,114
pos_image_000005_034.jpg,640,360,oncoming_car,384,72,472,128
pos_image_000005_363.jpg,640,360,oncoming_car,340,88,364,108
image_000034_005.jpg,640,360,oncoming_car,289,91,318,113
pos_image_000005_313.jpg,640,360,oncoming_car,321,58,367,99
pos_image_000005_313.jpg,640,360,oncoming_car,395,69,453,101
pos_image_000004_204.jpg,640,360,oncoming_car,321,84,356,108
image_000024_004.jpg,640,360,not_coming,336,104,367,125
image_000024_004.jpg,640,360,not_coming,412,55,596,174
pos_image_000004_146.jpg,640,360,oncoming_car,323,76,372,103
Dec10_142.jpg,640,360,not_coming,243,81,298,130
Dec10_142.jpg,640,360,not_coming,429,82,640,204
pos_image_000005_451.jpg,640,360,oncoming_car,371,81,402,103
pos_image_000005_451.jpg,640,360,oncoming_car,421,70,497,117
pos_image_000005_393.jpg,640,360,not_coming,280,86,319,114
pos_image_000005_393.jpg,640,360,oncoming_car,344,83,381,107
pos_image_000005_393.jpg,640,360,oncoming_car,441,75,553,135
pos_image_000004_015.jpg,640,360,oncoming_car,331,86,358,105
Dec10_265.jpg,640,360,not_coming,380,21,630,207
image_000019_003.jpg,640,360,oncoming_car,246,61,385,176
pos_image_000004_090.jpg,640,360,oncoming_car,324,67,385,116
pos_image_000004_090.jpg,640,360,oncoming_car,423,42,640,219
pos_image_000005_248.jpg,640,360,oncoming_car,337,84,396,120
Dec10_139.jpg,640,360,not_coming,215,81,303,143
Dec10_176.jpg,640,360,not_coming,23,61,257,210
pos_image_000003_063.jpg,640,360,oncoming_car,393,82,519,163
pos_image_000005_040.jpg,640,360,oncoming_car,324,79,382,112
pos_image_000005_040.jpg,640,360,oncoming_car,429,68,557,133
Larkspur7_009.jpg,640,360,not_coming,421,94,483,147
Larkspur7_009.jpg,640,360,oncoming_car,329,92,438,161
image_000028_013.jpg,640,360,not_coming,399,87,447,120
image_000028_013.jpg,640,360,oncoming_car,304,93,340,119
image_000001_013.jpg,640,360,not_coming,503,102,606,152
pos_image_000005_379.jpg,640,360,not_coming,142,70,292,180
pos_image_000005_379.jpg,640,360,oncoming_car,350,79,388,106
pos_image_000005_379.jpg,640,360,oncoming_car,520,72,640,170
image_000051_002.jpg,640,360,not_coming,414,67,463,96
Dec10_237.jpg,640,360,not_coming,8,89,109,162
pos_image_000005_272.jpg,640,360,oncoming_car,391,52,640,224
pos_image_000005_419.jpg,640,360,not_coming,258,83,307,121
pos_image_000005_419.jpg,640,360,oncoming_car,328,84,360,105
pos_image_000005_419.jpg,640,360,oncoming_car,373,84,404,103
pos_image_000005_419.jpg,640,360,oncoming_car,486,68,640,158
pos_image_000004_019.jpg,640,360,oncoming_car,322,84,359,104
pos_image_000005_406.jpg,640,360,not_coming,254,88,304,125
pos_image_000005_406.jpg,640,360,oncoming_car,328,84,365,111
pos_image_000005_406.jpg,640,360,oncoming_car,379,84,434,117
Dec10_351.jpg,640,360,not_coming,463,63,640,249
pos_image_000004_123.jpg,640,360,oncoming_car,326,82,356,96
pos_image_000005_449.jpg,640,360,oncoming_car,323,83,351,99
pos_image_000005_449.jpg,640,360,oncoming_car,372,85,408,104
pos_image_000005_449.jpg,640,360,oncoming_car,425,76,507,120
pos_image_000004_132.jpg,640,360,oncoming_car,331,79,365,100
pos_image_000004_103.jpg,640,360,oncoming_car,381,65,512,151
Dec10_198.jpg,640,360,not_coming,387,73,524,170
Dec10_198.jpg,640,360,not_coming,249,93,308,143
image_000056_006.jpg,640,360,oncoming_car,311,97,330,113
Dec10_355.jpg,640,360,not_coming,364,79,518,185
image_000035_011.jpg,640,360,not_coming,430,90,567,177
pos_image_000004_197.jpg,640,360,oncoming_car,337,91,370,113
pos_image_000004_218.jpg,640,360,oncoming_car,306,78,343,103
Dec10_359.jpg,640,360,not_coming,328,92,404,147
pos_image_000005_364.jpg,640,360,oncoming_car,333,83,361,106
Dec10_344.jpg,640,360,not_coming,360,77,455,138
pos_image_000004_205.jpg,640,360,oncoming_car,309,80,348,104
pos_image_000005_028.jpg,640,360,oncoming_car,417,88,475,130
pos_image_000005_028.jpg,640,360,oncoming_car,335,79,381,114
Dec10_299.jpg,640,360,not_coming,286,89,323,120
pos_image_000005_377.jpg,640,360,oncoming_car,337,78,379,104
pos_image_000005_377.jpg,640,360,oncoming_car,505,65,640,158
Dec10_204.jpg,640,360,not_coming,357,104,389,131
Dec10_204.jpg,640,360,not_coming,556,115,613,171
pos_image_000005_526.jpg,640,360,oncoming_car,486,79,640,181
pos_image_000005_549.jpg,640,360,oncoming_car,403,84,470,130
Larkspur2_003.jpg,640,360,oncoming_car,310,100,328,115
pos_image_000005_544.jpg,640,360,oncoming_car,429,77,526,132
Dec10_354.jpg,640,360,not_coming,388,84,566,209
pos_image_000005_524.jpg,640,360,oncoming_car,498,82,640,172
pos_image_000003_008.jpg,640,360,oncoming_car,356,85,382,108
pos_image_000004_100.jpg,640,360,oncoming_car,361,65,462,126
Dec10_034.jpg,640,360,not_coming,373,65,625,203
pos_image_000001_004.jpg,640,360,oncoming_car,337,84,364,107
pos_image_000005_149.jpg,640,360,oncoming_car,317,8,484,122
pos_image_000005_447.jpg,640,360,oncoming_car,317,84,343,103
pos_image_000005_447.jpg,640,360,oncoming_car,365,84,399,107
pos_image_000005_447.jpg,640,360,oncoming_car,417,72,499,121
pos_image_000005_084.jpg,640,360,oncoming_car,383,75,460,116
pos_image_000005_239.jpg,640,360,oncoming_car,344,86,402,123
pos_image_000005_399.jpg,640,360,not_coming,125,73,279,173
pos_image_000005_399.jpg,640,360,oncoming_car,337,81,373,104
pos_image_000005_399.jpg,640,360,oncoming_car,404,76,483,120
pos_image_000005_330.jpg,640,360,not_coming,4,83,196,213
pos_image_000005_330.jpg,640,360,not_coming,190,82,261,129
pos_image_000005_330.jpg,640,360,oncoming_car,297,45,377,111
pos_image_000005_330.jpg,640,360,oncoming_car,416,81,553,156
pos_image_000004_040.jpg,640,360,not_coming,446,82,578,164
pos_image_000004_040.jpg,640,360,oncoming_car,325,80,371,109
pos_image_000001_021.jpg,640,360,oncoming_car,268,62,365,126
pos_image_000004_061.jpg,640,360,not_coming,394,77,430,106
pos_image_000004_061.jpg,640,360,oncoming_car,346,79,409,117
pos_image_000005_037.jpg,640,360,oncoming_car,318,80,375,117
pos_image_000005_037.jpg,640,360,oncoming_car,417,78,517,139
pos_image_000004_063.jpg,640,360,oncoming_car,346,76,419,117
Dec10_036.jpg,640,360,not_coming,361,81,450,144
image_000055_005.jpg,640,360,oncoming_car,310,103,330,116
pos_image_000005_420.jpg,640,360,not_coming,265,81,310,116
pos_image_000005_420.jpg,640,360,oncoming_car,329,85,360,102
pos_image_000005_420.jpg,640,360,oncoming_car,374,79,405,106
pos_image_000005_420.jpg,640,360,oncoming_car,476,67,638,152
pos_image_000003_033.jpg,640,360,oncoming_car,320,75,368,110
pos_image_000005_073.jpg,640,360,oncoming_car,359,85,401,108
pos_image_000005_258.jpg,640,360,oncoming_car,343,73,412,123
pos_image_000005_294.jpg,640,360,oncoming_car,318,72,354,105
pos_image_000005_294.jpg,640,360,oncoming_car,422,73,517,136
pos_image_000005_386.jpg,640,360,not_coming,223,75,311,127
pos_image_000005_386.jpg,640,360,oncoming_car,351,80,391,105
pos_image_000005_386.jpg,640,360,oncoming_car,488,87,640,164
Larkspur7_021.jpg,640,360,oncoming_car,356,92,474,168
pos_image_000005_191.jpg,640,360,oncoming_car,335,78,379,108
pos_image_000005_458.jpg,640,360,oncoming_car,412,83,486,125
pos_image_000005_467.jpg,640,360,oncoming_car,383,75,444,119
pos_image_000005_349.jpg,640,360,not_coming,283,82,318,112
Larkspur6_006.jpg,640,360,not_coming,258,95,305,132
Larkspur6_006.jpg,640,360,oncoming_car,324,101,361,129
pos_image_000005_246.jpg,640,360,oncoming_car,355,78,407,119
pos_image_000001_012.jpg,640,360,oncoming_car,239,74,292,108
pos_image_000005_184.jpg,640,360,oncoming_car,336,79,371,111
pos_image_000005_129.jpg,640,360,oncoming_car,294,67,347,109
pos_image_000005_051.jpg,640,360,oncoming_car,334,77,415,124
pos_image_000004_022.jpg,640,360,oncoming_car,324,89,368,113
pos_image_000005_263.jpg,640,360,oncoming_car,355,78,452,132
pos_image_000005_426.jpg,640,360,not_coming,283,81,313,105
pos_image_000005_426.jpg,640,360,oncoming_car,323,80,358,100
pos_image_000005_426.jpg,640,360,oncoming_car,467,69,597,143
pos_image_000004_027.jpg,640,360,oncoming_car,322,80,359,111
pos_image_000004_048.jpg,640,360,oncoming_car,336,78,381,121
pos_image_000003_041.jpg,640,360,oncoming_car,313,67,374,116
pos_image_000005_290.jpg,640,360,not_coming,154,89,212,116
pos_image_000005_290.jpg,640,360,oncoming_car,328,66,364,99
pos_image_000005_290.jpg,640,360,oncoming_car,415,71,496,123
image_000057_007.jpg,640,360,oncoming_car,245,90,272,116
pos_image_000004_160.jpg,640,360,oncoming_car,351,72,395,107
pos_image_000005_265.jpg,640,360,oncoming_car,353,69,464,139
pos_image_000005_315.jpg,640,360,not_coming,157,54,311,159
pos_image_000005_315.jpg,640,360,oncoming_car,344,57,395,106
pos_image_000005_315.jpg,640,360,oncoming_car,417,79,483,118
pos_image_000004_221.jpg,640,360,oncoming_car,296,70,329,98
pos_image_000005_106.jpg,640,360,oncoming_car,290,76,318,103
Dec10_311.jpg,640,360,not_coming,502,51,640,217
pos_image_000005_131.jpg,640,360,oncoming_car,293,59,353,111
image_000009_005.jpg,640,360,oncoming_car,296,60,371,114
image_000017_006.jpg,640,360,not_coming,315,85,352,116
pos_image_000005_047.jpg,640,360,oncoming_car,333,69,403,116
pos_image_000005_047.jpg,640,360,oncoming_car,499,62,640,169
pos_image_000005_300.jpg,640,360,not_coming,165,71,282,148
pos_image_000005_300.jpg,640,360,oncoming_car,319,73,359,109
pos_image_000005_300.jpg,640,360,oncoming_car,374,82,420,114
pos_image_000005_300.jpg,640,360,oncoming_car,462,75,611,155
pos_image_000005_362.jpg,640,360,oncoming_car,347,86,367,105
image_000053_013.jpg,640,360,oncoming_car,322,88,396,144
pos_image_000005_270.jpg,640,360,oncoming_car,369,61,556,166
image_000021_003.jpg,640,360,oncoming_car,309,92,333,115
pos_image_000005_121.jpg,640,360,oncoming_car,311,68,357,98
pos_image_000005_512.jpg,640,360,oncoming_car,485,67,640,158
Dec10_031.jpg,640,360,not_coming,193,74,300,152
Dec10_206.jpg,640,360,not_coming,577,136,640,186
Dec10_206.jpg,640,360,not_coming,503,115,558,168
Dec10_285.jpg,640,360,not_coming,5,21,236,282
pos_image_000005_487.jpg,640,360,oncoming_car,407,78,488,123
pos_image_000004_183.jpg,640,360,not_coming,451,73,496,107
